Brand,model,Year,Age,kmDriven,Transmission,Owner,FuelType,AskPrice
23,319,2011,13,70000.0,1,1,2,167000
13,100,2018,6,23000.0,0,0,2,985111
13,352,2013,11,103000.0,1,1,2,320000
4,11,2016,8,47000.0,0,1,0,2500000
23,317,2013,11,135600.0,1,1,0,425000
35,238,2019,5,49000.0,1,0,2,650000
7,244,2006,18,117000.0,0,1,2,145000
33,316,2015,9,48500.0,0,1,2,711000
13,393,2012,12,54699.0,1,1,2,199000
37,253,2015,9,46000.0,1,0,2,475000
22,298,2019,5,85000.0,1,1,0,1270000
13,138,2024,0,170000.0,0,1,0,4050000
11,115,2021,3,75000.0,1,0,0,865000
36,188,2020,4,61000.0,0,1,0,2075000
36,140,2021,3,78000.0,0,0,0,3651000
4,8,2017,7,95000.0,0,0,0,1850000
36,188,2019,5,70000.0,0,0,0,1695000
36,188,2021,3,67000.0,0,0,0,1875000
13,122,2012,12,42000.0,1,1,2,215000
22,219,2019,5,110000.0,1,0,0,470000
23,241,2015,9,80000.0,1,1,2,255000
23,361,2019,5,25000.0,0,1,2,525000
33,207,2009,15,108000.0,1,1,0,198000
23,361,2004,20,85000.0,1,1,2,102000
37,347,2012,12,73000.0,0,1,2,450000
25,112,2013,11,80500.0,0,1,0,1300000
22,56,2017,7,69000.0,0,1,0,780000
22,382,2019,5,25000.0,1,0,0,1675000
13,100,2022,2,42000.0,1,0,0,1390000
13,100,2019,5,47000.0,0,1,0,1245000
13,48,2021,3,25000.0,1,1,2,575000
13,394,2018,6,38900.0,1,0,2,495000
4,15,2018,6,33700.0,0,0,2,7000000
37,253,2015,9,125000.0,1,0,0,650000
36,340,2023,1,8000.0,0,0,2,1890000
23,167,2024,0,1600.0,1,0,2,1350000
13,352,2014,10,86123.0,1,1,0,395000
37,253,2013,11,61000.0,0,0,2,405000
23,397,2017,7,78000.0,1,1,0,790000
4,7,2013,11,57000.0,0,0,0,1200000
13,394,2011,13,85000.0,1,1,2,190000
35,291,2014,10,180000.0,1,0,0,350000
12,86,2020,4,27000.0,1,0,2,1150000
23,123,2022,2,22000.0,1,1,2,960000
13,395,2015,9,62000.0,1,1,0,350000
36,140,2024,0,24000.0,1,0,0,4550000
36,187,2012,12,150000.0,1,1,0,510000
4,365,2017,7,56000.0,0,1,0,2700000
23,280,2019,5,169700.0,1,0,0,765000
36,140,2016,8,176000.0,1,1,0,1650000
23,80,2022,2,20000.0,0,0,0,625000
36,187,2012,12,250000.0,1,1,0,799999
23,391,2008,16,,0,1,2,180000
12,191,2015,9,114000.0,1,1,0,520000
13,384,2015,9,114000.0,1,0,0,400000
31,109,2017,7,80000.0,1,1,0,625000
12,87,2007,17,103000.0,0,1,2,290000
35,330,2018,6,52000.0,0,0,2,495000
36,340,2023,1,24000.0,0,0,2,1895000
23,116,2021,3,19000.0,0,1,2,400000
13,352,2020,4,95000.0,1,0,0,1000000
36,187,2014,10,111000.0,1,1,0,995000
23,362,2016,8,59000.0,0,0,2,415000
3,261,2015,9,110000.0,0,0,0,1650000
3,263,2014,10,45000.0,0,1,0,1200000
18,306,2020,4,47000.0,0,0,2,1165000
17,88,2019,5,52000.0,0,1,2,1300000
36,140,2017,7,112000.0,0,0,0,2250000
37,46,2018,6,52000.0,1,1,2,600000
22,301,2023,1,20000.0,0,0,0,2550000
23,52,2016,8,45000.0,1,1,2,545000
35,173,2019,5,48000.0,1,0,0,1045000
7,307,2009,15,99999.0,0,1,2,70000
3,26,2011,13,51000.0,0,1,2,1350000
22,56,2015,9,92000.0,1,1,0,415000
23,356,2019,5,78000.0,1,0,0,935000
35,230,2009,15,23000.0,1,1,2,60000
25,211,2015,9,75000.0,0,0,0,2450000
13,100,2019,5,21000.0,1,0,2,870000
13,168,2016,8,170000.0,1,1,0,410000
3,263,2018,6,69000.0,0,1,0,4850000
21,174,2021,3,39652.0,1,0,0,1305000
35,238,2022,2,13000.0,1,0,2,899000
23,40,2023,1,6200.0,1,0,2,400000
36,140,2019,5,180000.0,1,0,0,2980000
11,120,2017,7,87000.0,0,1,0,1600000
4,11,2019,5,25000.0,0,1,0,5950000
3,263,2014,10,45000.0,0,1,0,1200000
3,22,2015,9,42000.0,0,1,0,1050000
22,380,2019,5,40000.0,1,0,0,1025000
35,185,2014,10,112000.0,0,1,0,100000
23,52,2018,6,65000.0,1,1,2,525000
23,319,2018,6,45617.0,0,0,2,725000
4,370,2015,9,49000.0,0,1,2,7200000
25,112,2014,10,75000.0,0,1,0,1169000
28,328,2014,10,95000.0,1,1,0,450000
23,319,2010,14,165000.0,1,0,0,270000
23,80,2014,10,37000.0,0,1,2,337000
21,175,2023,1,27000.0,0,0,2,1825000
12,70,2015,9,90000.0,0,1,2,795000
31,336,2019,5,43000.0,1,0,2,565000
23,116,2013,11,27000.0,1,1,2,299000
23,123,2015,9,110000.0,1,0,0,665000
12,63,2015,9,36000.0,0,1,2,375000
4,7,2011,13,39000.0,0,1,0,1300000
37,253,2019,5,15000.0,1,0,2,575000
13,349,2021,3,28000.0,1,0,0,1050000
36,140,2011,13,125000.0,1,1,0,650000
23,194,2024,0,11000.0,0,0,2,1190000
19,270,2020,4,46000.0,0,1,2,7500000
13,100,2019,5,68000.0,0,1,2,1175000
23,167,2024,0,1600.0,1,0,2,1350000
7,335,2015,9,116000.0,0,1,0,680000
22,264,2013,11,75000.0,1,0,0,255000
19,269,2022,2,28400.0,0,0,2,11700000
12,44,2013,11,110000.0,1,0,2,349999
13,113,2014,10,60000.0,1,1,2,275000
11,120,2021,3,59000.0,0,0,0,3300000
23,62,2022,2,33000.0,0,0,2,890000
22,298,2015,9,90000.0,1,1,0,850000
13,236,2023,1,7200.0,1,0,2,900000
4,366,2019,5,80000.0,0,1,0,2750000
35,314,2011,13,285000.0,0,1,0,280000
25,65,2020,4,29000.0,0,0,0,2550000
23,39,2017,7,27000.0,0,1,2,380000
23,52,2018,6,30000.0,1,1,2,699000
16,378,2015,9,80250.0,0,1,2,2150000
12,358,2017,7,79000.0,1,0,0,845000
18,302,2022,2,30000.0,0,0,0,1870000
22,329,2021,3,41000.0,0,0,0,1470000
37,253,2010,14,90000.0,1,0,2,250000
13,100,2020,4,70000.0,0,1,2,1155000
13,122,2013,11,78000.0,1,1,2,158000
23,356,2020,4,50000.0,1,0,0,1050000
3,26,2013,11,110000.0,0,1,0,1150000
23,317,2014,10,80000.0,1,1,0,411000
13,36,2022,2,37000.0,0,0,0,1815000
11,136,2017,7,61101.0,1,1,2,395000
22,382,2015,9,74000.0,1,0,0,745000
4,371,2023,1,37000.0,0,0,0,10000000
26,94,2015,9,72000.0,0,1,2,1475000
22,382,2015,9,83000.0,1,0,0,975000
23,40,2016,8,45000.0,1,0,2,359000
38,374,2018,6,110000.0,0,0,0,875000
23,356,2017,7,71000.0,1,0,0,630000
21,164,2022,2,84000.0,0,0,0,3400000
23,41,2017,7,43400.0,0,0,2,275000
12,84,2017,7,66000.0,1,0,0,690000
36,188,2020,4,61500.0,0,0,0,2950000
13,119,2019,5,51000.0,0,0,2,690000
33,316,2015,9,142000.0,0,0,0,850000
25,31,2021,3,28000.0,0,1,2,11500000
13,296,2006,18,58645.0,1,1,2,98000
13,352,2017,7,80000.0,1,0,0,555000
22,56,2012,12,79000.0,1,1,0,635000
23,317,2019,5,49805.0,1,0,2,545000
33,240,2016,8,80000.0,0,0,0,925000
3,26,2017,7,52000.0,0,0,2,2175000
9,258,2012,12,123600.0,1,1,0,160000
35,183,2012,12,125000.0,1,0,0,82000
12,44,2013,11,55513.0,1,0,2,330000
23,317,2014,10,104000.0,1,1,0,465000
23,317,2019,5,7000.0,0,1,2,650000
37,347,2012,12,73000.0,0,1,2,295000
13,396,2023,1,14800.0,0,0,2,1050000
21,32,2022,2,16000.0,0,0,2,1125000
4,8,2015,9,61000.0,0,1,0,1200000
4,8,2017,7,68303.0,0,1,0,2100000
36,140,2016,8,75000.0,1,0,0,1400000
23,319,2020,4,53000.0,0,0,2,655000
33,316,2015,9,68000.0,1,1,2,565000
23,356,2017,7,84000.0,1,0,0,870000
23,317,2021,3,34000.0,1,1,2,670000
38,284,2018,6,100000.0,0,0,0,1600000
22,192,1996,28,50000.0,1,1,0,299000
23,52,2020,4,40000.0,1,0,2,695000
13,393,2010,14,75000.0,1,1,2,120000
4,11,2013,11,82000.0,0,1,0,1295000
4,11,2015,9,68000.0,0,1,0,1425000
22,219,2018,6,39000.0,1,1,0,750000
21,174,2019,5,49067.0,0,0,2,1475000
11,120,2021,3,23000.0,0,1,0,3150000
36,140,2014,10,96000.0,0,1,0,1995000
22,298,2010,14,52085.0,1,1,0,365000
23,123,2013,11,57899.0,1,1,2,429999
25,112,2012,12,73000.0,0,1,0,990000
23,356,2018,6,25000.0,0,0,0,735000
35,238,2021,3,25945.0,0,0,2,1045000
13,393,2010,14,38278.0,0,0,2,240000
23,317,2017,7,91000.0,1,0,0,565000
25,112,2018,6,38000.0,0,1,0,3750000
7,103,2012,12,45000.0,0,1,0,563000
23,52,2022,2,54000.0,1,0,2,725000
38,372,2016,8,102000.0,0,0,0,3799000
36,163,2022,2,51321.0,1,0,2,625101
35,386,2017,7,45000.0,1,1,0,510000
23,80,2018,6,45000.0,0,1,2,475000
23,83,2014,10,51957.0,1,1,2,500000
11,115,2014,10,75000.0,1,0,0,445000
23,317,2020,4,37540.0,0,0,2,640000
36,140,2016,8,160000.0,1,1,0,1575000
30,16,2018,6,15000.0,0,1,2,8000000
4,11,2011,13,85000.0,0,1,0,650000
4,11,2018,6,41000.0,0,1,0,2990000
31,197,2018,6,42000.0,1,0,2,360000
35,230,2013,11,20000.0,1,0,2,85000
11,115,2015,9,52000.0,1,0,2,525000
23,80,2015,9,113000.0,0,1,2,340000
36,187,2014,10,130000.0,1,0,0,1360000
4,8,2016,8,75000.0,0,1,0,1799000
27,204,1999,25,225000.0,1,1,0,90000
3,22,2015,9,42000.0,0,1,0,1050000
23,37,2011,13,42000.0,1,1,2,150000
36,140,2019,5,93000.0,0,0,0,2525000
13,352,2014,10,71000.0,1,1,0,350000
25,148,2014,10,52300.0,0,1,0,2950000
13,169,2020,4,100000.0,1,0,2,549000
25,112,2012,12,74000.0,0,0,0,888000
23,317,2018,6,22000.0,1,1,2,590000
23,282,2021,3,,0,0,2,425000
25,149,2016,8,121000.0,0,1,0,1351000
33,303,2024,0,3000.0,0,0,2,1650000
4,365,2012,12,62000.0,0,1,2,599000
36,206,2014,10,180000.0,0,1,0,4750000
21,174,2020,4,80000.0,0,0,2,1250000
36,140,2012,12,185000.0,0,1,0,1350000
4,365,2017,7,83000.0,0,0,0,1900000
4,7,2011,13,39000.0,0,1,0,1300000
13,393,2013,11,56000.0,1,1,2,290000
4,11,2011,13,65000.0,0,1,0,525000
23,317,2011,13,60000.0,1,1,2,190000
33,207,2011,13,71225.0,1,1,2,543000
13,352,2012,12,68000.0,1,1,2,345000
17,88,2017,7,78600.0,1,0,0,1150000
13,48,2020,4,53000.0,1,0,2,650000
31,197,2017,7,63663.0,0,1,2,325000
23,40,2021,3,18000.0,1,0,2,377000
23,319,2019,5,25.0,1,1,0,420000
35,60,2017,7,48000.0,0,1,2,220000
4,8,2015,9,55000.0,0,1,0,2500000
12,84,2018,6,70000.0,1,1,2,595000
11,135,2014,10,89500.0,1,1,0,129999
12,84,2011,13,53000.0,0,0,2,455000
13,168,2017,7,39000.0,0,1,2,460000
36,127,2015,9,168000.0,1,1,0,425000
13,394,2024,0,1500.0,1,0,2,925000
36,187,2012,12,250000.0,1,1,0,775000
12,84,2018,6,76000.0,0,1,2,850000
12,358,2017,7,70000.0,1,0,0,650000
17,88,2017,7,49000.0,0,0,2,1151111
23,41,2012,12,32000.0,1,1,2,225000
36,127,2018,6,146000.0,1,1,0,595000
13,393,2013,11,90000.0,1,0,2,199000
37,253,2018,6,50000.0,1,0,2,395000
13,117,2016,8,85000.0,0,0,2,960000
16,378,2015,9,80250.0,0,1,2,2150000
35,238,2019,5,36788.0,0,1,2,780000
13,168,2017,7,79000.0,1,1,0,280000
23,83,2015,9,79000.0,1,0,0,600000
33,316,2018,6,62000.0,0,0,0,1850000
23,317,2019,5,53000.0,1,0,2,500000
37,193,2014,10,89000.0,0,0,0,750000
36,188,2018,6,79000.0,0,0,0,1725000
3,24,2020,4,38000.0,0,0,2,2850000
36,188,2021,3,43000.0,0,0,0,2100000
12,86,2020,4,49000.0,0,1,2,1255000
18,302,2020,4,52000.0,0,0,2,1225000
22,380,2022,2,44000.0,1,0,0,810000
25,211,2012,12,175000.0,0,1,0,1299000
23,17,2006,18,26500.0,1,1,2,125000
22,298,2018,6,67000.0,1,0,0,1230000
13,394,2015,9,54500.0,1,1,0,490000
23,319,2010,14,121000.0,1,0,0,385000
13,349,2019,5,68216.0,1,1,2,650000
28,328,2015,9,78000.0,1,0,0,275000
23,317,2014,10,72000.0,1,1,2,390000
11,135,2010,14,48000.0,1,1,2,140000
31,197,2016,8,77000.0,0,1,2,195000
36,140,2018,6,158000.0,0,0,0,2900000
35,290,2022,2,42000.0,1,0,0,1770000
13,393,2010,14,78000.0,1,1,2,265000
37,46,2018,6,68533.0,1,0,2,515600
36,140,2015,9,160000.0,0,1,0,1250000
31,109,2018,6,83000.0,0,1,0,950000
35,185,2014,10,190555.0,1,1,0,220000
35,392,2018,6,150000.0,1,1,0,410000
33,316,2017,7,138000.0,0,1,0,1900000
36,129,2015,9,250000.0,1,0,0,500000
23,319,2015,9,59200.0,1,1,2,445000
37,325,2022,2,55000.0,0,1,2,1425000
12,84,2015,9,53370.0,0,0,2,621000
11,120,2018,6,90000.0,0,1,0,2350000
33,240,2016,8,92000.0,0,1,2,800000
18,306,2021,3,61000.0,0,1,2,795000
3,22,2015,9,42000.0,0,1,0,1050000
35,230,2015,9,23000.0,0,1,2,275000
23,361,2009,15,150000.0,1,1,2,150000
36,188,2019,5,65000.0,0,0,0,2695000
23,362,2016,8,77000.0,0,1,2,350000
23,319,2010,14,100000.0,1,1,0,160000
23,317,2018,6,80000.0,0,1,0,650000
11,115,2018,6,72000.0,1,0,0,875000
33,200,2018,6,92000.0,0,1,0,2945111
3,26,2021,3,22000.0,0,0,2,4425000
23,83,2014,10,86265.0,1,1,0,390000
22,382,2014,10,170000.0,1,1,0,385000
23,80,2016,8,42114.0,0,0,2,395000
13,169,2021,3,51000.0,1,0,2,650000
21,174,2021,3,48000.0,0,1,2,1375000
13,394,2023,1,13000.0,0,0,2,975000
23,317,2017,7,57000.0,1,1,2,399500
23,41,2011,13,67000.0,1,1,2,155000
30,16,2018,6,15000.0,0,1,2,8000000
11,115,2017,7,123000.0,1,0,0,675000
23,116,2022,2,40000.0,1,1,2,525000
26,93,2019,5,24000.0,0,0,2,4500000
22,56,2010,14,90000.0,1,1,0,160000
33,303,2022,2,72000.0,1,0,2,1189000
22,298,2020,4,72586.0,1,0,0,1440000
36,187,2013,11,200000.0,1,1,0,610000
23,52,2019,5,46000.0,0,0,2,649000
25,65,2018,6,65000.0,0,1,0,2525111
33,316,2014,10,92000.0,0,1,2,460000
13,236,2015,9,62000.0,1,1,2,360000
19,108,2016,8,76000.0,0,1,0,2060000
22,382,2017,7,114000.0,1,1,0,659000
23,361,2021,3,21000.0,1,0,2,565000
25,149,2024,0,4700.0,0,0,2,4550000
23,317,2020,4,63110.0,0,0,2,595000
23,359,2011,13,88000.0,1,0,2,270000
36,140,2022,2,22310.0,0,0,0,4400000
23,317,2018,6,60000.0,0,1,2,513000
23,317,2017,7,120000.0,1,0,2,490000
36,140,2019,5,64000.0,0,0,0,3075000
12,44,2017,7,75600.0,1,0,2,490000
35,290,2021,3,54000.0,0,0,0,1495000
23,280,2017,7,75000.0,1,0,0,595000
23,123,2016,8,92000.0,1,0,2,695000
23,52,2018,6,34184.0,0,1,2,725000
35,238,2019,5,66800.0,1,1,2,650000
36,140,2017,7,83000.0,0,0,0,2650000
23,17,2005,19,7.0,1,1,2,40000
31,109,2016,8,80000.0,0,1,0,425000
13,100,2019,5,78000.0,1,1,0,815000
7,54,2010,14,77000.0,1,1,2,199000
4,366,2019,5,63000.0,0,0,0,4151111
22,382,2014,10,74000.0,1,1,0,560000
13,352,2017,7,47000.0,0,0,0,895000
4,8,2015,9,61000.0,0,1,0,1500000
22,382,2013,11,75000.0,1,0,0,410000
28,217,2023,1,30000.0,1,0,2,560000
23,361,2018,6,19300.0,1,0,2,461000
22,329,2020,4,65000.0,0,0,2,1310000
35,42,2021,3,62000.0,1,0,2,511000
23,52,2023,1,13000.0,0,0,2,925000
25,67,2017,7,36250.0,0,1,2,1650000
23,123,2017,7,100000.0,1,1,0,725000
23,361,2013,11,66000.0,1,0,2,310000
4,365,2019,5,98000.0,0,0,0,1825000
31,109,2016,8,61500.0,0,0,0,685000
17,88,2018,6,38000.0,0,0,2,1095000
25,148,2013,11,92000.0,0,1,0,2390000
31,197,2017,7,65563.0,0,1,2,325000
35,173,2022,2,17800.0,0,0,0,1999999
13,100,2018,6,82500.0,0,0,0,795000
13,393,2012,12,56874.0,0,1,2,270000
13,384,2015,9,27.0,1,1,0,199999
28,328,2014,10,50000.0,1,0,0,575000
4,366,2016,8,120000.0,0,0,0,1899999
13,393,2017,7,78000.0,1,1,0,350000
11,115,2015,9,80000.0,1,1,0,540000
13,168,2016,8,114399.0,1,1,0,485000
23,20,2013,11,78000.0,0,1,2,295000
18,302,2020,4,30000.0,0,0,0,1499000
36,344,2021,3,42000.0,0,0,2,8500000
12,84,2017,7,18110.0,0,1,2,575000
28,222,2017,7,86000.0,0,1,2,170000
31,197,2017,7,70000.0,0,0,2,350000
12,84,2015,9,81000.0,1,0,0,540000
35,330,2020,4,44118.0,1,0,2,470000
23,80,2016,8,45000.0,0,1,2,320000
23,52,2018,6,,1,0,2,485000
23,52,2017,7,51000.0,1,0,2,485000
37,253,2018,6,131000.0,0,1,2,685000
23,361,2015,9,55049.0,1,0,2,317000
36,140,2018,6,69000.0,0,0,0,2520000
25,279,2014,10,80000.0,0,1,0,5000000
35,330,2017,7,73555.0,1,1,2,295555
13,100,2021,3,60000.0,1,1,0,1240000
12,84,2009,15,88000.0,1,1,2,269999
36,187,2010,14,71000.0,1,1,0,775000
23,41,2013,11,70000.0,0,0,2,180000
23,277,2012,12,86239.0,1,1,2,240000
12,44,2019,5,52000.0,1,0,2,645000
23,390,2013,11,70000.0,1,0,2,175000
23,361,2019,5,65000.0,0,0,2,450000
13,352,2020,4,55000.0,0,1,2,890000
13,296,2011,13,75000.0,1,0,2,130000
23,319,2019,5,50000.0,1,0,2,465000
23,241,2011,13,106000.0,1,1,2,99999
12,63,2012,12,80000.0,1,0,2,325000
26,92,2017,7,22000.0,0,1,2,2875000
3,261,2016,8,47000.0,0,1,0,1499000
23,123,2023,1,52895.0,1,0,2,1130000
33,201,2022,2,30000.0,0,0,2,1450000
23,280,2018,6,70013.0,1,0,0,675000
23,52,2024,0,9000.0,1,0,2,18500
37,55,2010,14,34000.0,0,1,2,1449000
11,120,2017,7,87000.0,0,1,0,1600000
18,302,2020,4,46000.0,1,0,2,1070000
23,37,2006,18,65789.0,1,0,2,69999
22,329,2015,9,29000.0,1,1,0,670000
4,8,2015,9,61000.0,0,1,0,1500000
36,140,2013,11,105000.0,0,1,0,1690000
25,151,2020,4,47000.0,0,0,0,4900000
37,253,2020,4,45000.0,1,0,2,685000
25,112,2015,9,69000.0,0,1,0,1575000
35,238,2022,2,44000.0,0,0,2,810000
13,168,2017,7,31000.0,1,1,2,475000
35,238,2018,6,14000.0,1,1,2,750000
25,112,2011,13,133000.0,0,1,0,1500000
23,319,2011,13,68000.0,1,0,2,184000
4,9,2015,9,61000.0,0,1,0,1500000
12,84,2015,9,72500.0,0,1,2,450000
18,302,2021,3,97000.0,1,0,2,1250000
31,197,2017,7,65858.0,1,1,2,150000
36,140,2013,11,119000.0,0,0,0,1449000
23,116,2014,10,98000.0,1,1,2,260000
12,84,2014,10,65000.0,1,0,2,499999
25,156,2017,7,59000.0,0,1,2,4385000
23,356,2017,7,120000.0,1,0,0,630000
25,148,2013,11,92203.0,0,1,0,2751000
23,361,2016,8,65000.0,1,1,2,310000
4,13,2019,5,39000.0,0,0,2,4590000
13,352,2019,5,145000.0,1,0,0,845000
25,112,2010,14,85000.0,0,1,2,599000
23,317,2019,5,50000.0,0,1,2,521111
4,365,2021,3,35061.0,0,0,0,3249000
35,176,2017,7,89000.0,0,1,0,949000
36,140,2018,6,75000.0,1,1,0,2575000
25,19,2023,1,3000.0,0,0,0,4000000
23,62,2018,6,59000.0,1,1,0,825000
23,319,2012,12,97000.0,1,1,0,395000
3,26,2015,9,108000.0,0,1,0,1580000
22,383,2022,2,28581.0,0,0,2,2550000
36,140,2013,11,169000.0,0,0,0,1295000
22,382,2018,6,89000.0,0,1,0,1294000
13,100,2021,3,62000.0,1,1,0,1390000
37,346,2015,9,60000.0,0,0,2,453000
36,128,2015,9,60000.0,1,0,2,510000
35,290,2021,3,54000.0,0,0,0,1495000
23,317,2006,18,72000.0,1,1,2,250000
12,44,2014,10,53000.0,0,0,2,375000
16,376,2018,6,75000.0,0,0,0,1950000
13,295,2009,15,70000.0,1,1,2,99000
21,32,2024,0,36000.0,0,0,2,1550000
28,315,2012,12,77695.0,1,1,0,265000
13,168,2017,7,47827.0,0,1,2,475000
23,123,2015,9,63000.0,1,1,2,499000
25,157,2020,4,59000.0,0,1,0,7675000
18,302,2019,5,61000.0,0,0,2,1049000
23,317,2017,7,65000.0,1,0,2,421000
23,52,2017,7,45000.0,1,0,2,474000
22,57,2022,2,45000.0,1,0,0,990000
3,24,2011,13,86000.0,0,1,0,575000
23,359,2020,4,91000.0,1,1,2,524999
7,54,2017,7,70000.0,1,1,2,180000
25,112,2014,10,73000.0,0,1,0,1230000
11,115,2013,11,75000.0,1,0,0,320000
13,393,2010,14,32308.0,1,0,2,210000
12,86,2008,16,71500.0,1,1,2,109000
23,83,2015,9,72000.0,0,0,2,535111
13,122,2012,12,94000.0,1,1,2,150000
18,302,2021,3,54000.0,1,0,2,1190000
36,188,2016,8,142500.0,0,1,0,1581000
17,88,2017,7,57000.0,1,0,0,890000
13,352,2012,12,95000.0,1,0,0,225000
35,173,2020,4,116000.0,0,0,0,1375000
13,168,2017,7,55000.0,0,1,2,395000
23,319,2018,6,65000.0,1,0,0,700000
11,133,2011,13,120000.0,1,1,0,225000
19,268,2011,13,120000.0,0,1,0,1575000
23,80,2014,10,62000.0,0,1,2,330000
23,362,2007,17,202000.0,1,1,2,150000
13,394,2015,9,58000.0,1,0,2,468000
22,329,2021,3,10000.0,0,1,2,1345000
23,52,2016,8,63100.0,0,1,2,585000
22,382,2016,8,85800.0,0,1,0,1175000
4,11,2016,8,47000.0,0,1,0,2500000
37,347,2018,6,74000.0,0,1,2,539999
36,188,2017,7,174000.0,0,1,0,1985000
13,294,2014,10,72000.0,0,1,0,715000
12,44,2016,8,7500.0,1,0,2,439999
36,140,2019,5,90000.0,1,0,0,2750000
31,336,2021,3,39000.0,0,0,2,650000
22,329,2021,3,48700.0,1,0,2,1290000
18,302,2019,5,103000.0,0,0,0,1225000
25,155,2017,7,38700.0,0,1,2,5490000
23,280,2018,6,117000.0,1,0,0,799000
22,56,2015,9,119860.0,1,1,0,760000
35,183,2013,11,64000.0,1,1,0,135000
37,347,2015,9,96000.0,0,0,0,445000
35,330,2020,4,33000.0,0,1,2,495000
23,361,2016,8,34000.0,0,0,2,425000
12,84,2017,7,59000.0,0,0,2,875000
13,395,2015,9,80000.0,1,1,2,374999
13,350,2023,1,9000.0,0,0,2,1290000
4,8,2016,8,60000.0,0,1,0,2575000
21,174,2019,5,23000.0,0,0,2,1195000
13,352,2011,13,60000.0,0,1,2,285000
25,157,2019,5,79000.0,0,1,0,5300000
23,281,2018,6,140000.0,1,1,0,650000
13,394,2013,11,59000.0,1,1,2,259000
15,215,2019,5,185000.0,0,0,0,1535000
35,330,2018,6,64000.0,0,0,2,490000
13,100,2020,4,38000.0,1,0,0,1130000
13,168,2014,10,94000.0,0,1,2,465000
13,393,2011,13,69000.0,1,1,2,210000
13,394,2020,4,43000.0,1,0,2,675000
31,199,2021,3,12000.0,0,0,2,875000
23,83,2017,7,58234.0,1,0,0,619999
13,36,2021,3,53000.0,0,0,0,1860000
36,140,2017,7,30000.0,0,1,0,3495000
25,65,2017,7,42000.0,0,0,2,2665000
4,15,2009,15,40000.0,0,0,2,1000000
31,197,2018,6,110000.0,1,1,2,285000
12,69,2007,17,45000.0,0,0,2,499000
13,394,2021,3,62000.0,1,0,0,775000
13,168,2014,10,55000.0,1,1,2,315000
37,253,2015,9,65000.0,1,0,2,375000
13,119,2016,8,42000.0,1,0,0,725000
23,123,2012,12,100000.0,1,0,0,535000
23,83,2019,5,81000.0,0,0,2,690000
23,397,2019,5,100000.0,1,1,0,825000
37,325,2021,3,20000.0,0,0,2,1620000
13,100,2020,4,40000.0,1,0,2,1165000
13,100,2017,7,83000.0,1,0,0,760000
22,382,2017,7,118000.0,0,1,0,749000
23,317,2017,7,69300.0,1,0,2,530000
18,306,2022,2,13000.0,1,0,0,1090000
21,32,2023,1,8900.0,0,0,2,1325000
11,135,2011,13,140000.0,1,0,0,119000
36,140,2017,7,130000.0,0,0,0,2845000
3,22,2016,8,99000.0,0,1,0,949000
36,97,2016,8,115000.0,0,1,2,725000
35,399,2023,1,5800.0,0,0,2,839999
19,108,2019,5,64256.0,0,0,0,3250000
36,71,2016,8,130000.0,0,1,2,1275000
22,380,2020,4,79000.0,1,1,0,991000
13,384,2015,9,63300.0,1,1,0,305000
13,394,2019,5,83300.0,1,0,0,665000
23,277,2014,10,100000.0,1,1,0,365000
22,382,2017,7,76000.0,0,1,0,760000
3,263,2014,10,45000.0,0,1,0,1200000
23,362,2018,6,32000.0,0,1,2,490000
23,80,2017,7,62000.0,0,0,2,370000
22,382,2017,7,59000.0,0,0,0,1275000
36,188,2016,8,120000.0,0,1,0,1600000
28,217,2023,1,15000.0,1,0,2,650000
23,319,2019,5,25000.0,0,0,2,690000
19,269,2018,6,99000.0,0,0,0,7500000
13,113,2018,6,33000.0,1,0,2,280000
18,302,2019,5,78000.0,0,0,0,1245000
23,317,2013,11,68554.0,1,1,0,332000
25,65,2022,2,220000.0,0,0,0,5900000
36,188,2016,8,56000.0,0,0,0,1550000
36,187,2012,12,250000.0,1,1,0,675000
23,362,2019,5,42500.0,1,1,2,360000
37,253,2017,7,20000.0,1,0,2,570000
13,349,2019,5,41973.0,0,1,2,749991
22,56,2018,6,82000.0,1,0,0,651000
23,361,2010,14,140849.0,1,0,2,175000
23,123,2014,10,141500.0,1,0,0,665000
22,382,2014,10,80879.0,1,1,0,500000
31,109,2013,11,104000.0,1,0,0,290000
13,349,2023,1,6000.0,1,0,2,890000
4,11,2018,6,88000.0,0,1,0,2900000
37,250,2010,14,78000.0,1,1,2,299999
25,65,2017,7,42000.0,0,1,2,2275000
12,84,2013,11,115000.0,1,1,2,450000
13,168,2014,10,47000.0,0,1,2,455000
23,80,2019,5,45000.0,0,1,2,450000
23,397,2017,7,116000.0,1,0,0,750000
36,188,2018,6,85000.0,1,1,0,1420000
13,138,2018,6,76000.0,0,0,0,875000
4,11,2019,5,38000.0,0,0,0,4900000
13,304,2014,10,78000.0,0,1,2,475000
23,123,2019,5,92000.0,1,0,0,1071000
12,84,2013,11,43000.0,1,0,2,275000
23,81,2018,6,38000.0,0,1,2,400000
30,77,2021,3,19000.0,0,1,2,11000000
12,44,2015,9,66000.0,1,1,0,340000
15,105,2018,6,95000.0,1,0,0,1275000
4,365,2018,6,81000.0,0,1,0,1875000
36,140,2015,9,85000.0,0,0,0,1490000
37,353,2023,1,17000.0,0,0,2,1800000
22,56,2022,2,13500.0,1,0,0,865000
22,43,2022,2,25000.0,0,0,0,2690000
